# Number of items
90
# Stacking height
3
# Number of stacks
54
# Item name, Appearance, and Item weight
# (Appearance: 0 for I^{fix}, 1 for I^1, 2 for I^2)
   001     0    89
   002     0    17
   003     0    87
   004     0    30
   005     0    25
   006     0    19
   007     0    49
   008     0    22
   009     0    39
   010     0    16
   011     0    72
   012     0    47
   013     0    42
   014     0    81
   015     0    85
   016     0    47
   017     0    96
   018     0    22
   019     0    28
   020     0    44
   021     0    83
   022     0    93
   023     0    10
   024     0    43
   025     0     6
   026     0    22
   027     0    63
   028     0    46
   029     0    79
   030     0    90
   031     0    37
   032     0    61
   033     0    17
   034     0    84
   035     0    18
   036     0    77
   037     0    51
   038     0    26
   039     1    53
   040     1    66
   041     1    79
   042     1    21
   043     1    29
   044     1    14
   045     1    52
   046     1    98
   047     1    26
   048     1    37
   049     1    57
   050     1    76
   051     1    37
   052     1    93
   053     1    33
   054     1    24
   055     1    10
   056     1    76
   057     1    17
   058     1     8
   059     1    87
   060     1    71
   061     1    51
   062     1    71
   063     1    96
   064     1    50
   065     2    26
   066     2    45
   067     2    22
   068     2    86
   069     2    24
   070     2    51
   071     2    30
   072     2    95
   073     2    11
   074     2    75
   075     2    31
   076     2    93
   077     2    39
   078     2    36
   079     2    30
   080     2    91
   081     2    88
   082     2    79
   083     2    32
   084     2     7
   085     2    19
   086     2    21
   087     2    59
   088     2    94
   089     2    43
   090     2    79
# Positions of Ifix-items in the format (itemName, stack, level)
   001    33     1
   002     1     2
   003    27     1
   004    18     1
   005    26     1
   006     5     1
   007     4     1
   008     9     1
   009    21     1
   010    32     1
   011     8     1
   012     1     1
   013    31     1
   014    30     1
   015    12     1
   016    19     1
   017    11     1
   018    17     1
   019    28     1
   020    24     1
   021     3     1
   022     6     1
   023     2     1
   024    34     1
   025     7     1
   026    36     1
   027    14     1
   028    22     1
   029    15     1
   030    25     1
   031    35     1
   032    29     1
   033    23     1
   034    20     1
   035    37     1
   036    10     1
   037    16     1
   038    13     1
