# Number of items
30
# Stacking height
4
# Number of stacks
18
# Item name, Appearance, and Item weight
# (Appearance: 0 for I^{fix}, 1 for I^1, 2 for I^2)
   001     0    10
   002     0     8
   003     0     6
   004     0    12
   005     0     7
   006     0    24
   007     0   100
   008     0    26
   009     0    14
   010     1    40
   011     1     9
   012     1    78
   013     1    81
   014     1    84
   015     1    29
   016     1    61
   017     1    23
   018     1    31
   019     1    31
   020     1    75
   021     1    44
   022     1    92
   023     1    80
   024     1    23
   025     2    34
   026     2    72
   027     2    26
   028     2    77
   029     2    30
   030     2    11
# Positions of Ifix-items in the format (itemName, stack, level)
   001     1     3
   002     3     2
   003     2     2
   004     2     1
   005     4     1
   006     1     2
   007     3     1
   008     1     1
   009     5     1
