# Number of items
90
# Stacking height
6
# Number of stacks
54
# Item name, Appearance, and Item weight
# (Appearance: 0 for I^{fix}, 1 for I^1, 2 for I^2)
   001     0     5
   002     0    12
   003     0     9
   004     0    12
   005     0    74
   006     0    57
   007     0     5
   008     0     8
   009     0     6
   010     0    10
   011     0    85
   012     0     8
   013     0     8
   014     0    71
   015     0    21
   016     0     5
   017     0    78
   018     0    88
   019     0    10
   020     0     6
   021     0     5
   022     0     6
   023     0    59
   024     0    51
   025     0     5
   026     0    12
   027     0    63
   028     0    12
   029     0    89
   030     0    12
   031     0    28
   032     0    83
   033     0     5
   034     0    87
   035     0    54
   036     1    58
   037     1    73
   038     1    78
   039     1    80
   040     1    16
   041     1    15
   042     1    63
   043     1    42
   044     1    15
   045     1     6
   046     1    52
   047     1    14
   048     1    19
   049     1    63
   050     1    78
   051     1    46
   052     1     6
   053     1    71
   054     1    80
   055     1    84
   056     1    71
   057     1    34
   058     1    27
   059     1    85
   060     1    85
   061     1    60
   062     1    61
   063     1    61
   064     1    42
   065     1    75
   066     1    91
   067     1    51
   068     1    48
   069     1    55
   070     1    83
   071     2    19
   072     2    50
   073     2    72
   074     2    85
   075     2    66
   076     2    60
   077     2    93
   078     2    85
   079     2    91
   080     2    29
   081     2    80
   082     2    84
   083     2    48
   084     2    27
   085     2    20
   086     2    99
   087     2    40
   088     2    64
   089     2    83
   090     2    88
# Positions of Ifix-items in the format (itemName, stack, level)
   001     1     3
   002     3     2
   003     4     2
   004     5     2
   005    12     1
   006     7     3
   007     1     5
   008     2     3
   009     2     4
   010     4     1
   011     7     1
   012     4     3
   013     4     4
   014     7     2
   015     2     2
   016     3     4
   017     6     2
   018     6     1
   019     1     1
   020    10     1
   021     3     3
   022     1     2
   023     8     2
   024     2     1
   025    10     2
   026     5     3
   027    11     1
   028     9     2
   029     5     1
   030     9     1
   031     8     3
   032     3     1
   033     1     4
   034     8     1
   035     6     3
