# Number of items
30
# Stacking height
4
# Number of stacks
18
# Item name, Appearance, and Item weight
# (Appearance: 0 for I^{fix}, 1 for I^1, 2 for I^2)
   001     0    11
   002     0     9
   003     0    41
   004     0    63
   005     0    94
   006     0    51
   007     0    30
   008     1    21
   009     1    18
   010     1    89
   011     1    62
   012     1    86
   013     1    37
   014     1    88
   015     2    24
   016     2    67
   017     2    40
   018     2    69
   019     2    37
   020     2    82
   021     2    42
   022     2    42
   023     2     9
   024     2    37
   025     2    16
   026     2    48
   027     2    38
   028     2    22
   029     2    62
   030     2    34
# Positions of Ifix-items in the format (itemName, stack, level)
   001     1     2
   002     1     3
   003     2     1
   004     1     1
   005     4     1
   006     3     1
   007     2     2
