# Number of items
90
# Stacking height
5
# Number of stacks
54
# Item name, Appearance, and Item weight
# (Appearance: 0 for I^{fix}, 1 for I^1, 2 for I^2)
   001     0    64
   002     0    36
   003     0    88
   004     0     8
   005     0    24
   006     0    28
   007     0    65
   008     0    20
   009     0    23
   010     0    57
   011     0    39
   012     0    38
   013     0    31
   014     0    17
   015     0     5
   016     0    51
   017     0    77
   018     0    99
   019     0    12
   020     0    79
   021     0    66
   022     0    11
   023     0     5
   024     0    22
   025     0    58
   026     0    16
   027     0     6
   028     0    68
   029     0    16
   030     0     5
   031     0    34
   032     0    11
   033     0    71
   034     0    19
   035     0    59
   036     0    79
   037     0    83
   038     0    39
   039     0    33
   040     0    24
   041     0    12
   042     0    50
   043     0    91
   044     0    39
   045     1    58
   046     1    68
   047     1    80
   048     1    99
   049     1    90
   050     1    16
   051     1    24
   052     1    64
   053     1    64
   054     1    32
   055     1    96
   056     1    87
   057     1    66
   058     1    24
   059     1    52
   060     1    70
   061     1    16
   062     1    27
   063     1    28
   064     1    15
   065     1   100
   066     1    40
   067     1    83
   068     1    67
   069     1    84
   070     1    75
   071     1    47
   072     1    92
   073     1    90
   074     1    34
   075     1    72
   076     1    49
   077     1    51
   078     1    99
   079     1    49
   080     1     7
   081     1    56
   082     1    86
   083     1    12
   084     1    85
   085     1    42
   086     1    66
   087     1    86
   088     2    33
   089     2    93
   090     2    59
# Positions of Ifix-items in the format (itemName, stack, level)
   001     2     1
   002     1     1
   003     8     2
   004     3     3
   005     8     3
   006     2     3
   007    17     1
   008     6     2
   009    20     1
   010     5     3
   011    18     1
   012    12     2
   013     9     2
   014     3     1
   015     4     2
   016    12     1
   017    14     1
   018     8     1
   019    11     2
   020    10     1
   021    10     2
   022     6     3
   023     7     3
   024     1     2
   025    19     1
   026     1     3
   027     4     1
   028    13     1
   029     1     4
   030     4     3
   031     2     2
   032     3     2
   033    15     1
   034    11     1
   035    16     1
   036     5     2
   037     5     1
   038     7     1
   039    21     1
   040     6     1
   041     7     2
   042     9     1
   043    22     1
   044    13     2
