# Number of items
60
# Stacking height
6
# Number of stacks
36
# Item name, Appearance, and Item weight
# (Appearance: 0 for I^{fix}, 1 for I^1, 2 for I^2)
   001     0    55
   002     0     5
   003     0    84
   004     0    52
   005     0     6
   006     0    31
   007     0    31
   008     0    87
   009     0    45
   010     0     7
   011     0    37
   012     0    16
   013     0    12
   014     0    20
   015     0    11
   016     0    38
   017     0    40
   018     0    48
   019     0    24
   020     0    41
   021     0    37
   022     0     5
   023     0    10
   024     0    10
   025     0     6
   026     0    26
   027     0    12
   028     0     5
   029     0    15
   030     0     7
   031     1    42
   032     1    19
   033     1    99
   034     1    59
   035     1    25
   036     1   100
   037     1    71
   038     1    94
   039     1    94
   040     1    71
   041     1    39
   042     1    94
   043     1    18
   044     1    72
   045     1    63
   046     1    58
   047     1    43
   048     1    71
   049     2    57
   050     2    31
   051     2    93
   052     2    39
   053     2    17
   054     2     5
   055     2    53
   056     2    61
   057     2    78
   058     2    42
   059     2    78
   060     2    87
# Positions of Ifix-items in the format (itemName, stack, level)
   001    11     1
   002     1     5
   003     3     1
   004     6     1
   005     4     4
   006     5     1
   007     8     2
   008     2     1
   009     8     1
   010     4     3
   011     6     2
   012     1     2
   013     5     3
   014     5     2
   015     2     4
   016     3     2
   017     1     1
   018     2     2
   019     4     1
   020     2     3
   021     9     1
   022     3     4
   023     7     2
   024     9     2
   025     3     3
   026     7     1
   027    10     1
   028     1     4
   029     4     2
   030     1     3
