# Number of items
60
# Stacking height
5
# Number of stacks
36
# Item name, Appearance, and Item weight
# (Appearance: 0 for I^{fix}, 1 for I^1, 2 for I^2)
   001     0     5
   002     0    24
   003     0    20
   004     0    24
   005     0    85
   006     0    49
   007     0    23
   008     0    11
   009     0    36
   010     0    36
   011     0    67
   012     0    89
   013     0    14
   014     0    62
   015     0    21
   016     0    80
   017     0     8
   018     0    62
   019     0    12
   020     0    83
   021     0    20
   022     0     7
   023     0    91
   024     0    43
   025     0    15
   026     0     5
   027     0     5
   028     1    61
   029     1    73
   030     1    96
   031     1    18
   032     1    82
   033     1    35
   034     1    68
   035     1    65
   036     1    69
   037     1    88
   038     1    81
   039     1    24
   040     1    37
   041     1     6
   042     1    18
   043     1     6
   044     1    60
   045     2    53
   046     2    34
   047     2    84
   048     2    47
   049     2    26
   050     2    50
   051     2    69
   052     2    22
   053     2    53
   054     2    43
   055     2    80
   056     2    37
   057     2    77
   058     2    75
   059     2    87
   060     2    23
# Positions of Ifix-items in the format (itemName, stack, level)
   001     5     3
   002     2     3
   003    12     1
   004     4     2
   005     3     2
   006     7     1
   007     3     3
   008     6     2
   009     2     2
   010     1     1
   011    13     1
   012     6     1
   013     1     2
   014    11     1
   015    10     1
   016     8     1
   017     7     2
   018     4     1
   019     1     3
   020     9     1
   021     8     2
   022     9     2
   023     3     1
   024     2     1
   025     4     3
   026     5     2
   027     5     1
