# Number of items
30
# Stacking height
3
# Number of stacks
18
# Item name, Appearance, and Item weight
# (Appearance: 0 for I^{fix}, 1 for I^1, 2 for I^2)
   001     0    14
   002     0    79
   003     0    20
   004     0    97
   005     0     8
   006     0    25
   007     0    77
   008     0    59
   009     0    61
   010     0    38
   011     1    78
   012     1    72
   013     1    84
   014     1    64
   015     1    97
   016     1    23
   017     1    50
   018     1    66
   019     1    31
   020     1    50
   021     1    28
   022     1    76
   023     1    97
   024     1    60
   025     1    62
   026     2    84
   027     2    49
   028     2     8
   029     2    61
   030     2    14
# Positions of Ifix-items in the format (itemName, stack, level)
   001     3     1
   002     9     1
   003     8     1
   004     5     1
   005     6     1
   006     7     1
   007     4     1
   008     1     2
   009     1     1
   010     2     1
