# Number of items
90
# Stacking height
5
# Number of stacks
54
# Item name, Appearance, and Item weight
# (Appearance: 0 for I^{fix}, 1 for I^1, 2 for I^2)
   001     0    22
   002     0    34
   003     0    26
   004     0    38
   005     0    14
   006     0     7
   007     0     9
   008     0     5
   009     0    11
   010     0    23
   011     0     6
   012     0    74
   013     0    12
   014     0    41
   015     0    64
   016     0    56
   017     0    62
   018     0     5
   019     0    45
   020     0    23
   021     0     7
   022     0     9
   023     0    97
   024     0    92
   025     0    75
   026     0    89
   027     0    22
   028     0    61
   029     0    73
   030     0    83
   031     1    11
   032     1    70
   033     1    95
   034     1     8
   035     1    60
   036     1    21
   037     1    71
   038     1    44
   039     1    90
   040     1    24
   041     1    97
   042     1    82
   043     1    33
   044     1    50
   045     1    93
   046     1    84
   047     1    80
   048     1    60
   049     1    20
   050     1    77
   051     1    37
   052     1    17
   053     1    14
   054     1    41
   055     1    46
   056     1    31
   057     2    66
   058     2     8
   059     2    81
   060     2    39
   061     2    10
   062     2     5
   063     2    49
   064     2    91
   065     2    16
   066     2     8
   067     2    98
   068     2    79
   069     2    52
   070     2    23
   071     2    97
   072     2    71
   073     2    40
   074     2    94
   075     2    88
   076     2    88
   077     2    42
   078     2    46
   079     2    98
   080     2     7
   081     2    76
   082     2    19
   083     2    70
   084     2    56
   085     2    61
   086     2    73
   087     2   100
   088     2    94
   089     2    70
   090     2    90
# Positions of Ifix-items in the format (itemName, stack, level)
   001    13     1
   002     3     2
   003     9     1
   004     3     1
   005    10     1
   006     1     4
   007     5     3
   008     3     3
   009     8     2
   010     2     1
   011     9     2
   012     8     1
   013    10     2
   014     1     1
   015     5     1
   016     6     3
   017     4     2
   018     2     3
   019     5     2
   020     2     2
   021     1     3
   022     4     3
   023     4     1
   024    11     1
   025     7     1
   026    12     1
   027     1     2
   028     7     2
   029     6     2
   030     6     1
