# Number of items
60
# Stacking height
6
# Number of stacks
36
# Item name, Appearance, and Item weight
# (Appearance: 0 for I^{fix}, 1 for I^1, 2 for I^2)
   001     0    19
   002     0    19
   003     0    22
   004     0    11
   005     0    14
   006     0    20
   007     0    22
   008     0    24
   009     0    22
   010     0    90
   011     0    24
   012     0    19
   013     0    64
   014     0    47
   015     0    16
   016     0    30
   017     0    61
   018     0    79
   019     0    30
   020     0     7
   021     0    33
   022     0    36
   023     0    48
   024     0    34
   025     0    15
   026     0    24
   027     0    39
   028     1    98
   029     1    17
   030     1    60
   031     1    95
   032     1    49
   033     1    95
   034     1    52
   035     1    38
   036     1    99
   037     1    40
   038     1    53
   039     1    72
   040     1     5
   041     1    35
   042     1    94
   043     1    85
   044     1    62
   045     1    86
   046     1    70
   047     1    88
   048     1    93
   049     1    81
   050     1    30
   051     1     7
   052     1    93
   053     2    70
   054     2    25
   055     2    62
   056     2    28
   057     2    87
   058     2    58
   059     2    28
   060     2    50
# Positions of Ifix-items in the format (itemName, stack, level)
   001     5     3
   002    10     1
   003     2     2
   004     1     4
   005     1     3
   006     8     2
   007     4     1
   008     5     1
   009     4     2
   010     6     1
   011     6     3
   012     5     2
   013     6     2
   014    11     1
   015     2     3
   016     7     2
   017     1     1
   018     9     1
   019     3     3
   020     2     4
   021     3     2
   022     7     1
   023     2     1
   024     3     1
   025     4     3
   026     1     2
   027     8     1
