# Number of items
90
# Stacking height
4
# Number of stacks
54
# Item name, Appearance, and Item weight
# (Appearance: 0 for I^{fix}, 1 for I^1, 2 for I^2)
   001     0    38
   002     0    84
   003     0     7
   004     0    29
   005     0    40
   006     0    63
   007     0    50
   008     0    20
   009     0    69
   010     0    10
   011     0    33
   012     0    73
   013     0    13
   014     0    27
   015     0    13
   016     0    72
   017     0    13
   018     0     6
   019     0    21
   020     0    52
   021     0    49
   022     0    18
   023     0    27
   024     0    17
   025     0    63
   026     0    37
   027     0    52
   028     0    29
   029     0    31
   030     0    26
   031     0    55
   032     1   100
   033     1    19
   034     1    40
   035     1    61
   036     1    58
   037     1    28
   038     1    13
   039     1    78
   040     1    29
   041     1    63
   042     1    80
   043     1    54
   044     1    79
   045     1    12
   046     1    59
   047     1    81
   048     1    24
   049     1    19
   050     1    53
   051     1    79
   052     1    21
   053     1    80
   054     1    32
   055     1    67
   056     1    17
   057     1    42
   058     1    26
   059     1    82
   060     1    99
   061     1    16
   062     1    46
   063     1    26
   064     1    87
   065     2    41
   066     2    32
   067     2    14
   068     2    26
   069     2    58
   070     2    15
   071     2    76
   072     2    25
   073     2    16
   074     2    19
   075     2    74
   076     2    21
   077     2    79
   078     2    80
   079     2    29
   080     2    56
   081     2    12
   082     2    96
   083     2    84
   084     2    88
   085     2    17
   086     2    86
   087     2    17
   088     2    24
   089     2    68
   090     2    94
# Positions of Ifix-items in the format (itemName, stack, level)
   001     6     1
   002     3     1
   003     1     2
   004     7     2
   005     9     1
   006    11     1
   007    10     1
   008    16     1
   009     2     1
   010     1     1
   011     7     1
   012    15     1
   013     8     1
   014    10     2
   015     5     2
   016    18     1
   017     8     2
   018    19     1
   019     6     2
   020     3     2
   021     4     1
   022    14     1
   023    12     1
   024    13     1
   025     5     1
   026     9     2
   027    20     1
   028     4     2
   029    11     2
   030     2     2
   031    17     1
