# Number of items
90
# Stacking height
6
# Number of stacks
54
# Item name, Appearance, and Item weight
# (Appearance: 0 for I^{fix}, 1 for I^1, 2 for I^2)
   001     0    49
   002     0    99
   003     0    62
   004     0    45
   005     0    71
   006     0    27
   007     0    74
   008     0    61
   009     0    30
   010     0    28
   011     0    35
   012     0    10
   013     0     6
   014     0     7
   015     0    24
   016     0    30
   017     0    18
   018     0    21
   019     0    61
   020     0    16
   021     0    26
   022     0    17
   023     0    85
   024     0    47
   025     0     5
   026     0    28
   027     0    22
   028     0    22
   029     0    43
   030     0     9
   031     0    31
   032     0    19
   033     0    21
   034     0    39
   035     0    24
   036     0    60
   037     0    13
   038     0    16
   039     0     5
   040     0    68
   041     0    38
   042     0    18
   043     1     8
   044     1    15
   045     1    71
   046     1    75
   047     1    70
   048     1    32
   049     1    13
   050     1    99
   051     1    85
   052     1    42
   053     1    38
   054     1    80
   055     1    99
   056     1    53
   057     1    53
   058     1     9
   059     1    27
   060     1    95
   061     1    95
   062     1    75
   063     1    52
   064     1    49
   065     1    73
   066     1    69
   067     1    14
   068     1    70
   069     1    31
   070     1    67
   071     1    50
   072     1    82
   073     1    30
   074     1    75
   075     1    28
   076     1    64
   077     1    76
   078     1    88
   079     1    45
   080     1    62
   081     1    54
   082     1    69
   083     1    97
   084     1    48
   085     1    82
   086     1    54
   087     2    55
   088     2    78
   089     2    18
   090     2    89
# Positions of Ifix-items in the format (itemName, stack, level)
   001     4     1
   002    14     1
   003    17     1
   004    11     1
   005     5     1
   006    12     1
   007     1     1
   008     7     2
   009    10     2
   010     8     2
   011     9     2
   012     4     4
   013     2     2
   014     1     4
   015     1     2
   016    16     1
   017    10     3
   018     4     2
   019     2     1
   020     8     3
   021     3     1
   022     5     3
   023     9     1
   024     8     1
   025     2     4
   026     6     2
   027     3     3
   028     6     3
   029    10     1
   030    15     1
   031    13     1
   032     4     3
   033     9     3
   034    11     2
   035     3     2
   036     6     1
   037     1     3
   038     7     3
   039     2     3
   040     7     1
   041     5     2
   042     3     4
