# Number of items
90
# Stacking height
3
# Number of stacks
54
# Item name, Appearance, and Item weight
# (Appearance: 0 for I^{fix}, 1 for I^1, 2 for I^2)
   001     0    87
   002     0    69
   003     0    92
   004     0    55
   005     0    72
   006     0    96
   007     0    26
   008     0    73
   009     0    83
   010     0    53
   011     0    66
   012     0    20
   013     0    28
   014     0    74
   015     0    93
   016     0    98
   017     0    73
   018     0     5
   019     0    52
   020     0    76
   021     0    51
   022     0   100
   023     0    55
   024     0    95
   025     0    99
   026     0     7
   027     0    11
   028     0    72
   029     0    11
   030     0    43
   031     0    96
   032     0    33
   033     0    61
   034     0    10
   035     0    10
   036     0    61
   037     0    71
   038     0    80
   039     0    65
   040     0    27
   041     0    21
   042     0     6
   043     0    90
   044     1    42
   045     1    77
   046     1    46
   047     1     6
   048     1    66
   049     1    11
   050     1    61
   051     1    62
   052     1     9
   053     1    72
   054     1    40
   055     1    37
   056     1    76
   057     1     8
   058     1    34
   059     1     7
   060     1    51
   061     1    69
   062     1    15
   063     1    81
   064     1    92
   065     1    51
   066     1    69
   067     1    32
   068     1    17
   069     1    94
   070     1    28
   071     1    10
   072     1    61
   073     1    53
   074     1    92
   075     1    21
   076     1    17
   077     1    54
   078     2    31
   079     2    18
   080     2    32
   081     2    16
   082     2    45
   083     2     7
   084     2    93
   085     2    62
   086     2    15
   087     2    87
   088     2   100
   089     2    85
   090     2    26
# Positions of Ifix-items in the format (itemName, stack, level)
   001     2     1
   002    23     1
   003    41     1
   004     1     1
   005    30     1
   006    29     1
   007    28     1
   008    26     1
   009    33     1
   010    22     1
   011    39     1
   012    21     1
   013    17     1
   014    36     1
   015    18     1
   016    32     1
   017     5     1
   018     1     2
   019    11     1
   020    12     1
   021    25     1
   022     4     1
   023     7     1
   024    40     1
   025    38     1
   026    34     1
   027    37     1
   028     6     1
   029     8     1
   030    35     1
   031    24     1
   032    42     1
   033     3     1
   034     9     1
   035    20     1
   036    16     1
   037    27     1
   038    31     1
   039    13     1
   040    10     1
   041    19     1
   042    14     1
   043    15     1
